ID,LineID,TeamID,ShiftID,Date,ProductionFBE,ReworkFBE,ScrapFBE
314871,1,3,NULL,18/6/2018,338.5,0.5,
314874,3,2,NULL,18/6/2018,,0.5,
314878,2,2,NULL,18/6/2018,341.25,0.5,
314882,2,3,NULL,18/6/2018,,1,
314883,1,3,NULL,18/6/2018,0,0.5,
314895,1,1,NULL,18/6/2018,,0.5,
314898,2,1,NULL,18/6/2018,,0.5,
314902,3,3,NULL,18/6/2018,,0.5,
314906,3,3,NULL,18/6/2018,,0.5,
314907,2,1,NULL,18/6/2018,,0.5,
314919,2,1,NULL,18/6/2018,,0.5,
314922,2,1,NULL,18/6/2018,,0.5,
314926,3,1,NULL,18/6/2018,341.25,1,
314930,2,1,NULL,18/6/2018,,0.5,
314931,1,3,NULL,18/6/2018,0,0.5,
314943,3,2,NULL,18/6/2018,,0.5,
314946,2,2,NULL,18/6/2018,319.6,0.5,
314950,3,1,NULL,18/6/2018,341.25,1,
314954,1,3,NULL,18/6/2018,0,0.5,
314955,2,3,NULL,18/6/2018,,1,
314968,2,1,NULL,18/6/2018,,0.5,
314971,1,3,NULL,18/6/2018,319.6,0.5,
314975,1,1,NULL,18/6/2018,,0.5,
314979,1,2,NULL,18/6/2018,,0.5,
314980,3,3,NULL,18/6/2018,,0.5,
314993,3,3,NULL,18/6/2018,,0.5,
314996,3,3,NULL,18/6/2018,,0.5,
315000,1,2,NULL,18/6/2018,,0.5,
315004,2,3,NULL,18/6/2018,,1,
315005,1,2,NULL,18/6/2018,,0.5,
315018,2,2,NULL,18/6/2018,338.5,0.5,
315021,3,1,NULL,18/6/2018,319.6,1,
315025,2,3,NULL,18/6/2018,,1,
315029,1,1,NULL,18/6/2018,,0.5,
315030,1,2,NULL,18/6/2018,,0.5,
315043,3,2,NULL,18/6/2018,,0.5,
315046,3,3,NULL,18/6/2018,,0.5,
315050,1,2,NULL,18/6/2018,,0.5,
315054,2,2,NULL,18/6/2018,0,0.5,
315055,2,1,NULL,18/6/2018,,0.5,
315068,1,3,NULL,18/6/2018,338.5,0.5,
315071,1,2,NULL,18/6/2018,,0.5,
315075,1,3,NULL,18/6/2018,341.25,0.5,
315079,3,2,NULL,18/6/2018,,0.5,
315080,3,1,NULL,18/6/2018,0,1,
315093,1,1,NULL,18/6/2018,,0.5,
315096,3,3,NULL,18/6/2018,,0.5,
315100,2,3,NULL,18/6/2018,,1,
315104,1,3,NULL,18/6/2018,0,0.5,
315105,2,1,NULL,18/6/2018,,0.5,
315118,1,1,NULL,18/6/2018,,0.5,
315121,2,2,NULL,18/6/2018,319.6,0.5,
315125,1,2,NULL,18/6/2018,,0.5,
315129,3,3,NULL,18/6/2018,,0.5,
315130,1,1,NULL,18/6/2018,,0.5,
315144,1,1,NULL,18/6/2018,,0.5,
315147,2,3,NULL,18/6/2018,,1,
315151,1,3,NULL,18/6/2018,341.25,0.5,
315157,3,3,NULL,18/6/2018,,0.5,
315158,1,1,NULL,18/6/2018,,0.5,
315172,1,1,NULL,18/6/2018,,0.5,
315175,2,1,NULL,18/6/2018,,0.5,
315179,2,2,NULL,18/6/2018,341.25,0.5,
315185,3,1,NULL,18/6/2018,0,1,
315186,2,3,NULL,18/6/2018,,1,
315202,2,3,NULL,18/6/2018,,1,
315205,3,1,NULL,18/6/2018,319.6,1,
315209,1,3,NULL,18/6/2018,341.25,0.5,
315215,1,1,NULL,18/6/2018,,0.5,
315216,2,2,NULL,18/6/2018,0,0.5,
315232,3,2,NULL,18/6/2018,,0.5,
315235,2,1,NULL,18/6/2018,,0.5,
315239,3,3,NULL,18/6/2018,,0.5,
315245,2,3,NULL,18/6/2018,,1,
315246,1,3,NULL,18/6/2018,0,0.5,
315262,2,1,NULL,18/6/2018,,0.5,
315265,1,1,NULL,18/6/2018,,0.5,
315269,1,1,NULL,18/6/2018,,0.5,
315275,3,3,NULL,18/6/2018,,0.5,
315276,1,2,NULL,18/6/2018,,0.5,
315292,1,2,NULL,18/6/2018,,0.5,
315295,2,2,NULL,18/6/2018,319.6,0.5,
315299,2,2,NULL,18/6/2018,341.25,0.5,
315305,3,3,NULL,18/6/2018,,0.5,
315306,2,3,NULL,18/6/2018,,1,
315322,2,3,NULL,18/6/2018,,1,
315325,2,1,NULL,18/6/2018,,0.5,
315329,1,2,NULL,18/6/2018,,0.5,
315335,3,3,NULL,18/6/2018,,0.5,
315336,1,3,NULL,18/6/2018,0,0.5,
315352,2,3,NULL,18/6/2018,,1,
315355,1,1,NULL,18/6/2018,,0.5,
315359,3,2,NULL,18/6/2018,,0.5,
315365,2,2,NULL,18/6/2018,0,0.5,
315366,2,2,NULL,18/6/2018,0,0.5,
315382,3,1,NULL,18/6/2018,338.5,1,
315385,1,2,NULL,18/6/2018,,0.5,
315389,1,3,NULL,18/6/2018,341.25,0.5,
315395,2,3,NULL,18/6/2018,,1,
315396,3,3,NULL,18/6/2018,,0.5,
315412,2,1,NULL,18/6/2018,,0.5,
315415,3,1,NULL,18/6/2018,319.6,1,
315419,2,1,NULL,18/6/2018,,0.5,
315425,1,2,NULL,18/6/2018,,0.5,
315426,1,2,NULL,18/6/2018,,0.5,
315442,1,1,NULL,18/6/2018,,0.5,
315445,1,1,NULL,18/6/2018,,0.5,
315449,1,1,NULL,18/6/2018,,0.5,
315455,2,2,NULL,18/6/2018,0,0.5,
315456,1,3,NULL,18/6/2018,0,0.5,
315472,3,1,NULL,18/6/2018,338.5,1,
315475,3,1,NULL,18/6/2018,319.6,1,
315479,2,3,NULL,18/6/2018,,1,
315486,3,1,NULL,18/6/2018,0,1,
315487,3,3,NULL,18/6/2018,,0.5,
315504,2,3,NULL,18/6/2018,,1,
315507,2,2,NULL,18/6/2018,319.6,0.5,
315511,2,3,NULL,18/6/2018,,1,
315518,1,2,NULL,18/6/2018,,0.5,
315519,2,1,NULL,18/6/2018,,0.5,
315538,2,3,NULL,18/6/2018,,1,
315541,3,3,NULL,18/6/2018,,0.5,
315545,3,2,NULL,18/6/2018,,0.5,
315552,2,1,NULL,18/6/2018,,0.5,
315553,2,2,NULL,18/6/2018,0,0.5,
315572,2,2,NULL,18/6/2018,338.5,0.5,
315575,1,1,NULL,18/6/2018,,0.5,
315579,3,3,NULL,18/6/2018,,0.5,
315586,2,2,NULL,18/6/2018,0,0.5,
315587,3,2,NULL,18/6/2018,,0.5,
315606,2,3,NULL,18/6/2018,,1,
315609,1,3,NULL,18/6/2018,319.6,0.5,
315613,2,1,NULL,18/6/2018,,0.5,
315620,2,1,NULL,18/6/2018,,0.5,
315621,2,2,NULL,18/6/2018,0,0.5,
315640,1,1,NULL,18/6/2018,,0.5,
315643,1,3,NULL,18/6/2018,319.6,0.5,
315647,1,1,NULL,18/6/2018,,0.5,
315654,2,3,NULL,18/6/2018,,1,
315655,2,2,NULL,18/6/2018,0,0.5,
315674,3,1,NULL,18/6/2018,338.5,1,
315677,2,3,NULL,18/6/2018,,1,
315681,2,2,NULL,18/6/2018,341.25,0.5,
315688,3,2,NULL,18/6/2018,,0.5,
315689,2,3,NULL,18/6/2018,,1,
315708,2,1,NULL,18/6/2018,,0.5,
315711,3,1,NULL,18/6/2018,319.6,1,
315715,3,2,NULL,18/6/2018,,0.5,
315722,1,3,NULL,18/6/2018,0,0.5,
315723,3,3,NULL,18/6/2018,,0.5,
315743,1,1,NULL,18/6/2018,,0.5,
315746,3,3,NULL,18/6/2018,,0.5,
315750,3,2,NULL,18/6/2018,,0.5,
315757,1,1,NULL,18/6/2018,,0.5,
315758,2,3,NULL,18/6/2018,,1,
315778,1,1,NULL,18/6/2018,,0.5,
315781,1,3,NULL,18/6/2018,319.6,0.5,
315785,3,3,NULL,18/6/2018,,0.5,
315792,1,3,NULL,18/6/2018,0,0.5,
315793,1,2,NULL,18/6/2018,,0.5,
315913,1,2,NULL,18/6/2018,,0.5,
315868,3,2,NULL,18/6/2018,,0.5,
315844,1,3,NULL,18/6/2018,338.5,0.5,
316006,1,2,NULL,18/6/2018,,0.5,
316071,1,3,NULL,18/6/2018,0,0.5,
314539,2,3,NULL,18/6/2018,,0.5,
314543,3,2,NULL,18/6/2018,,,
314544,3,1,NULL,18/6/2018,15,0.5,
314551,2,1,NULL,18/6/2018,,0.5,
314555,3,1,NULL,18/6/2018,76.32,0.5,
314556,3,1,NULL,18/6/2018,54,0.5,
314563,3,3,NULL,18/6/2018,,0.5,
314567,1,2,NULL,18/6/2018,,,
314568,2,2,NULL,18/6/2018,79,0.5,
314575,1,1,NULL,18/6/2018,,0.5,
314579,1,3,NULL,18/6/2018,169.8,,
314580,2,2,NULL,18/6/2018,134.5,0.5,
314586,3,2,NULL,18/6/2018,,,
314588,3,1,NULL,18/6/2018,204.45,0.5,
314592,2,3,NULL,18/6/2018,,0.5,
314593,2,2,NULL,18/6/2018,166,0.5,
314599,3,3,NULL,18/6/2018,,0.5,
314601,3,2,NULL,18/6/2018,,,
314605,2,1,NULL,18/6/2018,,0.5,
314606,2,3,NULL,18/6/2018,,0.5,
314612,2,2,NULL,18/6/2018,0,0.5,
314614,2,3,NULL,18/6/2018,,0.5,
314618,2,1,NULL,18/6/2018,,0.5,
314619,3,3,NULL,18/6/2018,,0.5,
314625,3,3,NULL,18/6/2018,,0.5,
314627,1,1,NULL,18/6/2018,,0.5,
314631,2,2,NULL,18/6/2018,281.28,0.5,
314632,1,1,NULL,18/6/2018,,0.5,
314638,1,3,NULL,18/6/2018,0,,
314640,2,2,NULL,18/6/2018,338.92,0.5,
314644,3,2,NULL,18/6/2018,,,
314645,1,3,NULL,18/6/2018,277.5,,
314651,3,1,NULL,18/6/2018,0,0.5,
314653,3,3,NULL,18/6/2018,,0.5,
314657,3,2,NULL,18/6/2018,,,
314658,2,2,NULL,18/6/2018,304.5,0.5,
314664,1,3,NULL,18/6/2018,0,,
314666,3,2,NULL,18/6/2018,,,
314673,1,3,NULL,18/6/2018,336.6,,
314674,1,1,NULL,18/6/2018,,0.5,
314680,2,1,NULL,18/6/2018,,0.5,
314682,2,3,NULL,18/6/2018,,0.5,
314689,3,2,NULL,18/6/2018,,,
314690,2,3,NULL,18/6/2018,,0.5,
314696,2,3,NULL,18/6/2018,,0.5,
314698,3,2,NULL,18/6/2018,,,
314705,3,3,NULL,18/6/2018,,0.5,
314706,2,2,NULL,18/6/2018,332.5,0.5,
314712,3,3,NULL,18/6/2018,,0.5,
314714,2,1,NULL,18/6/2018,,0.5,
314721,3,3,NULL,18/6/2018,,0.5,
314722,2,1,NULL,18/6/2018,,0.5,
314728,2,1,NULL,18/6/2018,,0.5,
314730,2,3,NULL,18/6/2018,,0.5,
314737,2,3,NULL,18/6/2018,,0.5,
314738,2,1,NULL,18/6/2018,,0.5,
314744,3,2,NULL,18/6/2018,,,
314746,2,3,NULL,18/6/2018,,0.5,
314753,1,2,NULL,18/6/2018,,,
314754,2,2,NULL,18/6/2018,332.5,0.5,
314760,3,2,NULL,18/6/2018,,,
314762,2,2,NULL,18/6/2018,359.58,0.5,
314769,1,1,NULL,18/6/2018,,0.5,
314770,3,1,NULL,18/6/2018,332.5,0.5,
314776,3,1,NULL,18/6/2018,0,0.5,
314778,1,1,NULL,18/6/2018,,0.5,
314785,2,2,NULL,18/6/2018,336.6,0.5,
314786,1,2,NULL,18/6/2018,,,
314792,2,1,NULL,18/6/2018,,0.5,
314794,2,1,NULL,18/6/2018,,0.5,
314801,2,3,NULL,18/6/2018,,0.5,
314802,2,2,NULL,18/6/2018,332.5,0.5,
314808,3,2,NULL,18/6/2018,,,
314810,1,3,NULL,18/6/2018,359.58,,
314817,1,1,NULL,18/6/2018,,0.5,
314818,1,2,NULL,18/6/2018,,,
314824,3,3,NULL,18/6/2018,,0.5,
314826,3,3,NULL,18/6/2018,,0.5,
314833,2,1,NULL,18/6/2018,,0.5,
314834,3,3,NULL,18/6/2018,,0.5,
314840,2,1,NULL,18/6/2018,,0.5,
314845,2,2,NULL,18/6/2018,359.58,0.5,
314854,1,1,NULL,18/6/2018,,0.5,
314855,1,1,NULL,18/6/2018,,0.5,
314862,2,3,NULL,18/6/2018,,0.5,
314867,1,1,NULL,18/6/2018,,0.5,
314876,1,3,NULL,18/6/2018,336.6,,
314877,1,1,NULL,18/6/2018,,0.5,
314884,3,1,NULL,18/6/2018,0,0.5,
314891,1,2,NULL,18/6/2018,,,
314900,3,2,NULL,18/6/2018,,,
314901,1,1,NULL,18/6/2018,,0.5,
314908,3,2,NULL,18/6/2018,,,
314915,1,1,NULL,18/6/2018,,0.5,
314924,2,3,NULL,18/6/2018,,0.5,
314925,1,1,NULL,18/6/2018,,0.5,
314932,3,3,NULL,18/6/2018,,0.5,
314939,2,3,NULL,18/6/2018,,0.5,
314948,2,1,NULL,18/6/2018,,0.5,
314949,3,1,NULL,18/6/2018,332.5,0.5,
314956,1,1,NULL,18/6/2018,,0.5,
314964,1,3,NULL,18/6/2018,359.58,,
314973,2,3,NULL,18/6/2018,,0.5,
314974,1,1,NULL,18/6/2018,,0.5,
314981,2,2,NULL,18/6/2018,0,0.5,
314989,1,1,NULL,18/6/2018,,0.5,
314998,3,1,NULL,18/6/2018,336.6,0.5,
314999,2,1,NULL,18/6/2018,,0.5,
315006,1,1,NULL,18/6/2018,,0.5,
315014,1,3,NULL,18/6/2018,359.58,,
315023,2,2,NULL,18/6/2018,336.6,0.5,
315024,1,3,NULL,18/6/2018,332.5,,
315031,1,3,NULL,18/6/2018,0,,
315039,2,3,NULL,18/6/2018,,0.5,
315048,2,2,NULL,18/6/2018,336.6,0.5,
315049,2,1,NULL,18/6/2018,,0.5,
315056,1,2,NULL,18/6/2018,,,
315064,3,3,NULL,18/6/2018,,0.5,
315073,1,3,NULL,18/6/2018,336.6,,
315074,2,2,NULL,18/6/2018,332.5,0.5,
315081,1,3,NULL,18/6/2018,0,,
315089,1,1,NULL,18/6/2018,,0.5,
315098,3,2,NULL,18/6/2018,,,
315099,3,1,NULL,18/6/2018,332.5,0.5,
315106,1,3,NULL,18/6/2018,0,,
315114,2,3,NULL,18/6/2018,,0.5,
315123,3,2,NULL,18/6/2018,,,
315124,2,1,NULL,18/6/2018,,0.5,
315131,2,1,NULL,18/6/2018,,0.5,
315140,1,2,NULL,18/6/2018,,,
315149,3,2,NULL,18/6/2018,,,
315150,1,1,NULL,18/6/2018,,0.5,
315159,1,2,NULL,18/6/2018,,,
315168,1,1,NULL,18/6/2018,,0.5,
315177,1,3,NULL,18/6/2018,336.6,,
315178,1,2,NULL,18/6/2018,,,
315187,1,2,NULL,18/6/2018,,,
315198,1,3,NULL,18/6/2018,359.58,,
315207,1,1,NULL,18/6/2018,,0.5,
315208,3,3,NULL,18/6/2018,,0.5,
315217,2,1,NULL,18/6/2018,,0.5,
315228,3,3,NULL,18/6/2018,,0.5,
315237,2,2,NULL,18/6/2018,336.6,0.5,
315238,2,1,NULL,18/6/2018,,0.5,
315247,2,2,NULL,18/6/2018,0,0.5,
315258,1,3,NULL,18/6/2018,359.58,,
315267,3,2,NULL,18/6/2018,,,
315268,1,3,NULL,18/6/2018,332.5,,
315277,2,1,NULL,18/6/2018,,0.5,
315288,1,1,NULL,18/6/2018,,0.5,
315297,1,2,NULL,18/6/2018,,,
315298,3,1,NULL,18/6/2018,332.5,0.5,
315307,1,1,NULL,18/6/2018,,0.5,
315318,2,1,NULL,18/6/2018,,0.5,
315327,2,2,NULL,18/6/2018,336.6,0.5,
315328,2,2,NULL,18/6/2018,332.5,0.5,
315337,3,2,NULL,18/6/2018,,,
315348,3,2,NULL,18/6/2018,,,
315357,1,1,NULL,18/6/2018,,0.5,
315358,3,2,NULL,18/6/2018,,,
315367,2,1,NULL,18/6/2018,,0.5,
315378,2,3,NULL,18/6/2018,,0.5,
315387,3,3,NULL,18/6/2018,,0.5,
315388,2,1,NULL,18/6/2018,,0.5,
315397,1,3,NULL,18/6/2018,0,,
315408,2,3,NULL,18/6/2018,,0.5,
315417,3,2,NULL,18/6/2018,,,
315418,1,1,NULL,18/6/2018,,0.5,
315427,3,3,NULL,18/6/2018,,0.5,
315438,2,3,NULL,18/6/2018,,0.5,
315447,2,2,NULL,18/6/2018,336.6,0.5,
315448,3,3,NULL,18/6/2018,,0.5,
315457,1,2,NULL,18/6/2018,,,
315468,1,2,NULL,18/6/2018,,,
315477,1,1,NULL,18/6/2018,,0.5,
315478,3,2,NULL,18/6/2018,,,
315488,3,3,NULL,18/6/2018,,0.5,
315500,3,3,NULL,18/6/2018,,0.5,
315509,3,3,NULL,18/6/2018,,0.5,
315510,1,2,NULL,18/6/2018,,,
315520,1,2,NULL,18/6/2018,,,
315534,3,3,NULL,18/6/2018,,0.5,
315543,1,3,NULL,18/6/2018,336.6,,
315544,1,1,NULL,18/6/2018,,0.5,
315554,3,1,NULL,18/6/2018,0,0.5,
315568,1,3,NULL,18/6/2018,359.58,,
315577,3,3,NULL,18/6/2018,,0.5,
315578,1,1,NULL,18/6/2018,,0.5,
315588,2,1,NULL,18/6/2018,,0.5,
315602,2,2,NULL,18/6/2018,359.58,0.5,
315611,1,1,NULL,18/6/2018,,0.5,
315612,2,1,NULL,18/6/2018,,0.5,
315622,1,1,NULL,18/6/2018,,0.5,
315636,1,2,NULL,18/6/2018,,,
315645,1,3,NULL,18/6/2018,336.6,,
315646,1,1,NULL,18/6/2018,,0.5,
315656,2,1,NULL,18/6/2018,,0.5,
315670,3,3,NULL,18/6/2018,,0.5,
315679,3,1,NULL,18/6/2018,336.6,0.5,
315680,1,1,NULL,18/6/2018,,0.5,
315690,1,1,NULL,18/6/2018,,0.5,
315704,1,2,NULL,18/6/2018,,,
315713,1,1,NULL,18/6/2018,,0.5,
315714,2,1,NULL,18/6/2018,,0.5,
315724,1,3,NULL,18/6/2018,0,,
315739,3,1,NULL,18/6/2018,359.58,0.5,
315748,1,1,NULL,18/6/2018,,0.5,
315749,1,1,NULL,18/6/2018,,0.5,
315759,1,3,NULL,18/6/2018,0,,
315774,1,1,NULL,18/6/2018,,0.5,
315783,1,3,NULL,18/6/2018,336.6,,
315784,2,3,NULL,18/6/2018,,0.5,
315794,2,2,NULL,18/6/2018,0,0.5,
315905,3,3,NULL,18/6/2018,,0.5,
315898,2,1,NULL,18/6/2018,,0.5,
315828,3,3,NULL,18/6/2018,,0.5,
316007,3,1,NULL,18/6/2018,0,0.5,
314668,2,1,NULL,19/6/2018,,1,
314669,3,3,NULL,19/6/2018,,0.5,
314671,3,2,NULL,19/6/2018,,0.5,
314684,2,2,NULL,19/6/2018,73.32,0.5,
314685,3,1,NULL,19/6/2018,64.32,0.5,
314687,2,2,NULL,19/6/2018,55.5,0.5,
314700,3,3,NULL,19/6/2018,,0.5,
314701,3,2,NULL,19/6/2018,,0.5,
314703,1,2,NULL,19/6/2018,,0.5,
314716,3,3,NULL,19/6/2018,,0.5,
314717,2,1,NULL,19/6/2018,,1,
314719,2,2,NULL,19/6/2018,110,0.5,
314732,2,1,NULL,19/6/2018,,1,
314733,1,3,NULL,19/6/2018,155.64,0.5,
314735,3,2,NULL,19/6/2018,,0.5,
314748,3,3,NULL,19/6/2018,,0.5,
314749,1,3,NULL,19/6/2018,182.8,0.5,
314751,3,3,NULL,19/6/2018,,0.5,
314764,1,1,NULL,19/6/2018,,,
314765,2,1,NULL,19/6/2018,,1,
314767,2,1,NULL,19/6/2018,,1,
314780,3,3,NULL,19/6/2018,,0.5,
314781,2,2,NULL,19/6/2018,224.62,0.5,
314783,1,3,NULL,19/6/2018,222,0.5,
314796,2,2,NULL,19/6/2018,310.26,0.5,
314797,1,2,NULL,19/6/2018,,0.5,
314799,3,2,NULL,19/6/2018,,0.5,
314812,3,2,NULL,19/6/2018,,0.5,
314813,1,1,NULL,19/6/2018,,,
314815,1,2,NULL,19/6/2018,,0.5,
314828,1,2,NULL,19/6/2018,,0.5,
314829,3,1,NULL,19/6/2018,313.44,0.5,
314831,2,3,NULL,19/6/2018,,0.5,
314841,3,3,NULL,19/6/2018,,0.5,
314842,2,3,NULL,19/6/2018,,0.5,
314843,3,1,NULL,19/6/2018,0,0.5,
314847,1,3,NULL,19/6/2018,360.75,0.5,
314848,1,2,NULL,19/6/2018,,0.5,
314851,2,2,NULL,19/6/2018,334.5,0.5,
314863,3,1,NULL,19/6/2018,0,0.5,
314864,1,1,NULL,19/6/2018,,,
314865,1,2,NULL,19/6/2018,,0.5,
314869,1,3,NULL,19/6/2018,360.75,0.5,
314870,1,1,NULL,19/6/2018,,,
314873,3,1,NULL,19/6/2018,334.5,0.5,
314885,3,1,NULL,19/6/2018,0,0.5,
314886,3,1,NULL,19/6/2018,0,0.5,
314887,2,2,NULL,19/6/2018,0,0.5,
314893,1,1,NULL,19/6/2018,,,
314894,3,3,NULL,19/6/2018,,0.5,
314897,2,3,NULL,19/6/2018,,0.5,
314909,1,3,NULL,19/6/2018,0,0.5,
314910,1,1,NULL,19/6/2018,,,
314911,2,1,NULL,19/6/2018,,1,
314917,3,3,NULL,19/6/2018,,0.5,
314918,3,2,NULL,19/6/2018,,0.5,
314921,2,3,NULL,19/6/2018,,0.5,
314933,2,3,NULL,19/6/2018,,0.5,
314934,1,2,NULL,19/6/2018,,0.5,
314935,3,2,NULL,19/6/2018,,0.5,
314941,2,2,NULL,19/6/2018,360.75,0.5,
314942,1,1,NULL,19/6/2018,,,
314945,3,2,NULL,19/6/2018,,0.5,
314957,1,1,NULL,19/6/2018,,,
314958,3,2,NULL,19/6/2018,,0.5,
314959,3,2,NULL,19/6/2018,,0.5,
314966,2,3,NULL,19/6/2018,,0.5,
314967,1,3,NULL,19/6/2018,313.44,0.5,
314970,3,2,NULL,19/6/2018,,0.5,
314982,3,1,NULL,19/6/2018,0,0.5,
314983,2,1,NULL,19/6/2018,,1,
314984,1,2,NULL,19/6/2018,,0.5,
314991,1,3,NULL,19/6/2018,360.75,0.5,
314992,1,1,NULL,19/6/2018,,,
314995,3,1,NULL,19/6/2018,334.5,0.5,
315007,1,2,NULL,19/6/2018,,0.5,
315008,1,3,NULL,19/6/2018,0,0.5,
315009,3,2,NULL,19/6/2018,,0.5,
315016,1,3,NULL,19/6/2018,360.75,0.5,
315017,2,2,NULL,19/6/2018,313.44,0.5,
315020,3,1,NULL,19/6/2018,334.5,0.5,
315032,2,2,NULL,19/6/2018,0,0.5,
315033,3,2,NULL,19/6/2018,,0.5,
315034,3,2,NULL,19/6/2018,,0.5,
315041,3,1,NULL,19/6/2018,360.75,0.5,
315042,1,2,NULL,19/6/2018,,0.5,
315045,3,1,NULL,19/6/2018,334.5,0.5,
315057,1,2,NULL,19/6/2018,,0.5,
315058,1,3,NULL,19/6/2018,0,0.5,
315059,2,3,NULL,19/6/2018,,0.5,
315066,2,3,NULL,19/6/2018,,0.5,
315067,2,1,NULL,19/6/2018,,1,
315070,2,2,NULL,19/6/2018,334.5,0.5,
315082,2,1,NULL,19/6/2018,,1,
315083,3,1,NULL,19/6/2018,0,0.5,
315084,3,1,NULL,19/6/2018,0,0.5,
315091,3,3,NULL,19/6/2018,,0.5,
315092,3,3,NULL,19/6/2018,,0.5,
315095,3,1,NULL,19/6/2018,334.5,0.5,
315107,1,1,NULL,19/6/2018,,,
315108,2,3,NULL,19/6/2018,,0.5,
315109,2,3,NULL,19/6/2018,,0.5,
315116,1,1,NULL,19/6/2018,,,
315117,2,3,NULL,19/6/2018,,0.5,
315120,1,2,NULL,19/6/2018,,0.5,
315132,3,1,NULL,19/6/2018,0,0.5,
315133,2,1,NULL,19/6/2018,,1,
315134,3,3,NULL,19/6/2018,,0.5,
315142,2,3,NULL,19/6/2018,,0.5,
315143,1,3,NULL,19/6/2018,313.44,0.5,
315146,2,2,NULL,19/6/2018,334.5,0.5,
315160,3,1,NULL,19/6/2018,0,0.5,
315161,1,3,NULL,19/6/2018,0,0.5,
315162,3,2,NULL,19/6/2018,,0.5,
315170,3,1,NULL,19/6/2018,360.75,0.5,
315171,2,2,NULL,19/6/2018,313.44,0.5,
315174,1,3,NULL,19/6/2018,334.5,0.5,
315188,2,3,NULL,19/6/2018,,0.5,
315189,1,1,NULL,19/6/2018,,,
315190,1,1,NULL,19/6/2018,,,
315200,1,2,NULL,19/6/2018,,0.5,
315201,3,3,NULL,19/6/2018,,0.5,
315204,2,2,NULL,19/6/2018,334.5,0.5,
315218,2,3,NULL,19/6/2018,,0.5,
315219,1,2,NULL,19/6/2018,,0.5,
315220,3,2,NULL,19/6/2018,,0.5,
315230,2,3,NULL,19/6/2018,,0.5,
315231,3,1,NULL,19/6/2018,313.44,0.5,
315234,2,2,NULL,19/6/2018,334.5,0.5,
315248,1,3,NULL,19/6/2018,0,0.5,
315249,1,1,NULL,19/6/2018,,,
315250,1,2,NULL,19/6/2018,,0.5,
315260,1,3,NULL,19/6/2018,360.75,0.5,
315261,1,1,NULL,19/6/2018,,,
315264,2,3,NULL,19/6/2018,,0.5,
315278,2,3,NULL,19/6/2018,,0.5,
315279,1,1,NULL,19/6/2018,,,
315280,2,1,NULL,19/6/2018,,1,
315290,3,1,NULL,19/6/2018,360.75,0.5,
315291,3,2,NULL,19/6/2018,,0.5,
315294,3,3,NULL,19/6/2018,,0.5,
315308,1,3,NULL,19/6/2018,0,0.5,
315309,3,1,NULL,19/6/2018,0,0.5,
315310,1,1,NULL,19/6/2018,,,
315320,2,1,NULL,19/6/2018,,1,
315321,2,3,NULL,19/6/2018,,0.5,
315324,3,3,NULL,19/6/2018,,0.5,
315338,2,1,NULL,19/6/2018,,1,
315339,1,3,NULL,19/6/2018,0,0.5,
315340,2,1,NULL,19/6/2018,,1,
315350,1,3,NULL,19/6/2018,360.75,0.5,
315351,3,1,NULL,19/6/2018,313.44,0.5,
315354,1,3,NULL,19/6/2018,334.5,0.5,
315368,1,2,NULL,19/6/2018,,0.5,
315369,3,1,NULL,19/6/2018,0,0.5,
315370,3,2,NULL,19/6/2018,,0.5,
315380,1,1,NULL,19/6/2018,,,
315381,2,2,NULL,19/6/2018,313.44,0.5,
315384,2,1,NULL,19/6/2018,,1,
315398,3,1,NULL,19/6/2018,0,0.5,
315399,3,2,NULL,19/6/2018,,0.5,
315400,2,2,NULL,19/6/2018,0,0.5,
315410,3,3,NULL,19/6/2018,,0.5,
315411,2,1,NULL,19/6/2018,,1,
315414,3,1,NULL,19/6/2018,334.5,0.5,
315428,3,2,NULL,19/6/2018,,0.5,
315429,1,1,NULL,19/6/2018,,,
315430,2,1,NULL,19/6/2018,,1,
315440,1,3,NULL,19/6/2018,360.75,0.5,
315441,3,2,NULL,19/6/2018,,0.5,
315444,3,2,NULL,19/6/2018,,0.5,
315458,2,3,NULL,19/6/2018,,0.5,
315459,3,1,NULL,19/6/2018,0,0.5,
315460,2,1,NULL,19/6/2018,,1,
315470,3,3,NULL,19/6/2018,,0.5,
315471,1,2,NULL,19/6/2018,,0.5,
315474,3,2,NULL,19/6/2018,,0.5,
315489,3,1,NULL,19/6/2018,0,0.5,
315490,1,3,NULL,19/6/2018,0,0.5,
315491,2,3,NULL,19/6/2018,,0.5,
315502,1,2,NULL,19/6/2018,,0.5,
315503,1,1,NULL,19/6/2018,,,
315506,1,3,NULL,19/6/2018,334.5,0.5,
315521,2,3,NULL,19/6/2018,,0.5,
315522,2,2,NULL,19/6/2018,0,0.5,
315523,3,1,NULL,19/6/2018,0,0.5,
315536,2,1,NULL,19/6/2018,,1,
315537,1,3,NULL,19/6/2018,313.44,0.5,
315540,3,2,NULL,19/6/2018,,0.5,
315555,3,1,NULL,19/6/2018,0,0.5,
315556,3,3,NULL,19/6/2018,,0.5,
315557,3,1,NULL,19/6/2018,0,0.5,
315570,2,1,NULL,19/6/2018,,1,
315571,2,2,NULL,19/6/2018,313.44,0.5,
315574,2,3,NULL,19/6/2018,,0.5,
315589,3,1,NULL,19/6/2018,0,0.5,
